id,deep
183019,25
183020,36
183021,15
183029,43
183033,71
183034,87
183035,18
183039,38
183043,63
183047,106
183051,91
183055,105
183059,74
183063,126
183067,134
183772,76
183855,81
185584,54
185585,14
185595,31
185596,19
185597,26
185598,29
185608,66
185609,24
185610,22
185611,32
185612,30
185622,19
185623,24
185624,51
185625,33
185626,28
185635,23
185636,27
185637,44
185638,15
185639,25
185647,43
185648,29
185649,34
185650,43
185656,40
185657,28
185658,35
185661,22
185662,11
185663,18
185664,12
185665,37
185671,25
185672,57
185673,17
185674,34
185675,13
185676,22
185679,17
185680,30
185685,29
185686,14
185687,14
185688,12
185689,18
185690,26
185691,16
185692,15
185693,19
185694,23
185695,24
185696,22
185697,18
185698,14
185699,38
185700,37
185701,15
185702,13
187426,59
187448,82
187449,90
187437,41
187450,93
187457,179
187471,46
187491,29
187494,31
187496,21
187497,70
187499,45
187500,49
187501,86
187502,44
187503,65
187504,69
187505,71
187506,38
187509,38
187510,25
187511,23
187512,22
187513,136
187514,123
187515,167
187516,172
187517,130
187520,20
187521,103
187524,105
187525,98
187526,185
187527,60
187528,86
187546,75
187571,122
187572,69
187573,56
187574,78
187575,75
187576,110
187584,48
187594,39
187596,132
187615,140
187619,60
187622,62
187625,78
187627,52
187628,105
187629,16
187630,6
187631,26
187635,75
187637,53
187643,80
187645,56
187647,41
187650,202
187652,123
187654,40
187656,94
187658,57
187662,95
187666,153
187667,99
187668,59
187669,124
187670,76
187671,64
187673,121
187677,40
187678,41
187679,40
187680,30
187681,51
187682,160
187683,163
187684,102
187686,40
187687,52
187688,149
187689,23
187690,21
187693,51
187696,58
187697,111
187698,97
187699,155
187700,73
187711,27
187718,201
187721,61
187744,170
187745,39
187746,66
187747,48
187748,90
187749,155
187750,56
187758,49
187764,41
187766,17
187768,19
187770,73
187772,9
187792,73
187796,139
187800,120
187802,37
187804,52
187806,160
187808,100
187810,38
187811,78
187812,107
187813,93
187814,43
187827,23
187829,42
187831,42
187834,16
187838,62
187842,26
187846,67
187849,30
187850,49
187851,104
187852,59
187853,60
187854,85
187858,26
187860,28
187861,25
187862,60
187863,35
187864,41
187865,33
187868,26
187869,62
187870,96
187871,35
187874,49
187898,40
187901,39
187919,28
187920,31
187921,23
187922,26
187933,28
187938,63
187943,73
187947,34
187956,49
187958,60
187962,54
187964,98
187966,61
187968,100
187970,61
187971,6
187972,57
187990,39
187992,41
187996,32
188003,53
188005,42
188007,77
188009,80
188010,45
188013,76
188018,58
188022,42
188023,46
188024,43
188025,54
188026,23
188027,60
188028,53
188029,70
188030,88
188034,91
188038,212
188052,24
188073,32
188077,30
188099,103
188105,33
188107,54
188110,89
188112,91
188132,30
188135,94
188138,46
188144,35
188155,74
188165,73
188169,52
188189,97
188193,81
188233,24
188235,25
188267,65
188269,66
188271,14
188274,28
188278,16
188282,56
188292,22
188296,34
188306,83
188328,36
188368,109
188370,85
188371,20
188381,17
188393,21
188395,75
188396,19
188414,53
188425,49
188429,44
188471,107
188488,22
188501,64
188503,104
188505,46
188506,154
188509,219
188518,63
188522,31
188529,113
188532,89
188541,20
188549,12
188584,78
188586,26
188603,145
188605,63
188607,43
188609,23
188612,156
188614,85
188618,31
188623,19
188633,126
188637,79
188640,58
188644,69
188666,32
188668,108
188670,78
188684,42
188686,31
188688,93
188690,15
188694,53
188698,58
188702,71
188705,68
188709,12
188716,85
188722,36
188733,24
188748,53
188750,70
188753,108
188756,64
188759,45
188765,187
188769,36
188773,111
188777,6
188780,86
188784,39
188787,84
188791,23
188803,182
188805,74
188807,39
188822,66
188828,15
188831,63
188839,13
188843,77
188847,53
188859,26
188865,29
188877,37
188879,182
188895,182
188898,50
188901,94
188910,71
188914,29
188918,54
188925,41
188929,105
188933,64
188943,36
188949,74
188951,37
188953,39
188964,8
188966,25
188970,75
188973,120
188981,22
188999,13
189002,18
188985,15
189003,22
189007,32
189021,74
189023,31
189026,90
189032,129
189034,24
189036,73
189038,27
189040,59
189043,116
189050,15
189059,27
189068,54
189071,17
189082,46
189084,37
189093,66
189095,61
189099,84
189102,37
189123,115
189142,78
189144,126
189149,48
189158,93
189097,18
189127,27
189146,36
189151,154
189153,36
189171,82
189176,98
189180,59
189181,106
189185,18
189198,134
189200,28
189202,29
189205,100
189207,133
189209,54
189212,80
189229,60
189241,84
189243,24
189245,46
189248,14
189250,26
189252,64
189254,25
189257,120
189268,17
189273,20
189278,62
189287,55
189289,46
189291,61
189295,102
189297,67
189301,95
189304,27
189313,16
189315,6
189318,22
189323,28
189326,14
189328,136
189331,103
189335,73
189340,64
189345,32
189350,30
189355,21
189358,11
189360,149
189362,37
189370,43
189373,55
189377,42
189387,40
189391,21
189392,58
189394,14
189396,30
189399,79
189402,55
189409,58
189413,26
189418,18
189421,34
189423,29
189425,153
189427,63
189430,103
189436,38
189440,33
189444,42
189446,43
189448,35
189451,47
189465,11
189473,75
189475,29
189476,47
189479,40
189485,11
189489,78
189494,59
189495,44
189496,51
189498,86
189500,17
189502,22
189504,127
189507,80
189516,28
189520,8
189521,38
189525,75
189526,66
189527,67
189528,20
189529,45
189532,80
189534,38
189536,109
189538,78
189550,56
189554,77
189558,58
189560,57
189562,56
189564,68
189566,40
189576,35
189582,6
189585,147
189588,127
189589,32
189590,48
189593,39
189594,82
189596,95
189598,61
189599,68
189602,156
189611,6
189619,45
189620,14
189621,47
189622,6
189623,56
189616,42
189624,39
189625,20
189631,44
189632,44
189633,15
189634,23
189635,37
189637,38
189639,79
189641,98
189644,48
189647,85
189655,55
189659,22
189660,57
189661,42
189662,55
189663,90
189664,21
189665,18
189669,25
189670,70
189674,15
189677,43
189678,66
189682,150
189691,21
189694,33
189699,61
189703,72
189704,29
189705,14
189706,16
189707,58
189711,16
189713,58
189714,53
189715,100
189716,105
189717,53
189721,126
189724,65
189733,40
189737,29
189740,51
189741,145
189744,52
189750,37
189751,149
189752,41
189753,35
189754,57
189755,21
189756,10
189757,16
189763,39
189764,24
189765,45
189767,23
189768,41
189769,40
189776,223
189779,165
189788,10
189792,30
189793,23
189797,37
189799,66
189800,111
189803,92
189804,37
189805,10
189806,28
189807,3
189808,8
189809,16
189810,33
189816,37
189817,61
189818,26
189819,91
189820,76
189827,59
189840,70
189845,71
189849,62
189850,101
189851,112
189852,90
189855,20
189856,25
189857,12
189858,60
189859,20
189860,45
189867,55
189868,31
189870,142
189871,33
189891,45
189869,26
189872,45
189886,47
189895,76
189898,19
189901,41
189913,53
189914,15
189915,33
189916,98
189917,44
189918,38
189919,53
189926,55
189927,14
189929,7
189932,38
189941,19
189950,13
189953,17
189968,62
189969,50
189972,40
189975,137
189976,40
189997,20
190001,21
190005,14
190018,27
190022,22
190030,27
190036,9
190040,15
190044,34
190072,43
190073,23
190093,53
190100,22
190104,14
190113,22
190118,39
190120,30
190130,59
190140,23
190150,49
190161,75
190165,17
190217,30
190229,51
190230,16
190231,145
190232,75
190245,25
190263,127
190267,85
190270,56
190271,24
190272,36
190273,37
190274,24
190275,45
190283,71
190287,156
190289,81
190300,29
190303,38
190308,11
190314,45
190316,29
190318,41
190320,32
190327,124
190329,35
190332,50
190334,26
190336,19
190338,164
190340,31
190343,20
190346,95
190348,82
190351,47
190353,93
190355,31
190356,36
190359,264
190361,81
190372,125
190377,106
190384,156
190386,80
190392,87
190394,122
190404,34
190417,44
190420,82
190432,52
190433,51
190434,96
190444,142
190445,179
190446,40
190447,60
190448,74
190449,70
190458,71
190459,195
190460,32
190461,17
190462,73
190463,33
190464,122
190473,62
190474,58
190485,37
190486,147
190487,48
190488,54
190489,93
190490,22
190500,35
190501,35
190502,45
190503,27
190504,73
190509,84
190510,71
190511,33
190512,90
190611,45
190624,25
190626,42
190628,58
190642,25
190644,35
190646,55
190667,35
190669,49
190671,22
190761,101
190763,63
190764,53
190775,46
190776,25
190777,60
190778,13
190779,20
190797,31
190798,52
190799,56
190800,66
190801,21
190802,21
190808,21
190809,49
190810,34
190811,51
190812,125
190813,27
190827,15
190828,128
190829,158
190830,54
190841,49
190842,31
190843,25
190844,159
190845,19
190846,107
190847,29
190854,53
190855,21
190856,25
190857,35
190858,67
190859,59
190863,111
190864,65
190865,99
190866,48
190867,90
190868,25
190869,43
190870,95
190871,54
190872,18
190874,56
190875,62
190876,22
190877,75
190878,40
190879,42
190880,63
190881,22
190882,15
190883,34
190885,66
190886,60
190947,59
190949,34
190951,62
190963,25
190964,27
190965,30
190966,18
190977,119
190979,51
190980,84
190981,122
190982,102
190993,73
190995,40
190996,63
190997,293
190998,127
191000,55
191001,78
191002,45
191003,103
191026,107
191027,119
191063,69
191065,70
191135,85
191141,131
191142,103
191996,61
191997,23
192173,66
192174,35
192176,31
192309,59
192310,234
192311,105
192814,48
192975,47
192976,91
193022,15
193023,18
193080,37
193107,14
193108,38
193131,32
193133,26
193134,63
193141,5
193148,44
193149,18
193154,48
193163,29
193169,29
193203,16
193204,46
193206,69
193213,43
193282,121
193285,23
193286,41
193291,42
193296,51
193314,63
193386,46
193387,30
193388,61
193389,52
193393,42
193399,59
193512,72
193513,71
193514,48
193515,32
193517,34
193645,85
193647,39
193649,50
194392,96
194393,13
194394,108
194396,69
194397,78
194428,48
194429,49
194430,36
194431,49
194432,55
194435,76
194436,74
194437,74
194455,25
194456,32
194457,31
194458,50
194459,13
194465,27
194466,72
194467,106
194468,22
194469,72
194482,61
194483,54
194484,47
194489,90
194491,72
194490,51
194492,78
194503,39
194504,42
194505,41
194506,25
194507,43
194509,83
194510,57
194511,73
194512,82
194521,39
194522,76
194524,92
194525,36
194526,57
194527,67
194528,47
194531,59
194532,37
194533,26
194534,56
194535,50
194536,26
194537,82
194538,99
194539,65
194540,91
194541,75
194544,43
194546,86
194547,71
194548,32
194549,60
194550,46
194551,74
194556,72
194557,24
194558,93
194559,17
194561,60
194562,53
194563,45
194564,89
194565,59
194566,42
194571,24
194572,48
194573,65
194574,65
194602,104
194648,21
195758,88
195916,19
195977,75
195996,69
196000,97
196004,57
196005,33
196006,51
196029,28
196030,53
196031,19
196032,71
196058,67
196060,60
196061,44
196062,44
196063,26
196084,37
196085,30
196086,16
196108,24
196112,19
196113,44
196115,106
196116,17
196117,29
196118,34
196119,38
196120,37
196088,54
196121,19
196143,39
196150,56
196151,30
196152,47
196154,26
196175,24
196176,19
196177,15
196178,34
196194,24
196195,95
196196,46
196197,55
196212,56
196213,19
196214,140
196215,24
196217,34
196218,21
196220,74
196221,32
196235,21
196242,21
196276,81
196277,35
196281,30
196282,32
196283,20
196289,31
196291,41
196303,12
196304,42
196310,41
196311,15
196312,49
196315,13
196321,25
196322,57
196327,86
196219,71
196336,38
196339,47
196349,25
196350,63
196353,53
196359,37
196361,40
196363,26
196366,14
196367,33
196368,20
196371,18
196372,25
196373,27
196374,28
196375,16
196376,35
196378,24
196381,43
196385,45
196388,43
196391,45
196393,29
196395,29
196399,38
196401,43
196402,56
196404,29
196405,23
196407,45
196416,16
196420,43
196423,56
196426,58
196429,42
196432,76
196435,49
196438,68
196441,42
196500,53
196501,95
196503,45
196518,125
196519,18
196521,139
196523,23
196530,46
196542,32
196543,25
196544,27
196545,17
196546,21
196547,15
196548,31
196550,26
196561,7
196562,8
196563,48
196569,16
196570,126
196571,23
196572,12
196575,32
196582,40
196583,16
196584,23
196585,33
196586,10
196589,73
196594,21
196595,36
196596,30
196597,39
196598,22
196599,46
196606,99
196607,15
196608,94
196609,28
196611,43
196612,41
196613,15
196614,73
196615,21
196616,26
196617,139
196618,61
196619,18
196620,17
196621,114
196622,48
196623,109
196624,14
196625,125
196626,32
196627,19
196628,25
196630,103
196631,23
196632,138
196633,52
196634,54
196635,52
196640,19
196641,24
196642,69
196643,51
196644,105
196645,76
196646,117
196647,74
196648,107
196649,49
196655,173
196657,22
196665,50
196666,59
196629,26
196668,64
196669,63
196670,122
196678,74
196680,80
196681,41
196691,54
196692,94
196693,98
196694,79
196695,140
196696,124
196697,73
196698,63
196699,68
196708,106
196709,58
196710,79
196711,24
196714,46
196715,92
196727,55
196728,32
196729,158
196730,62
196731,190
196732,45
196740,46
196741,47
196742,96
196743,52
196745,37
196749,29
196758,104
196759,38
196760,54
196761,34
196762,65
196763,105
196765,50
196767,35
196770,43
196771,54
196772,129
196774,182
196775,57
196776,83
196777,97
196778,53
196780,185
196782,33
196783,160
196784,166
196785,58
196786,58
196788,55
196790,54
196794,57
196795,59
196802,121
196806,49
196810,80
196820,113
196822,52
196831,43
196833,35
196841,29
196844,33
196846,183
196848,44
196853,62
196855,6
196860,17
196865,45
196870,46
196872,28
196879,26
196881,68
196883,120
196891,33
196903,28
196905,60
196907,39
196911,49
196925,90
196927,122
196929,82
196936,124
196937,37
196938,16
196959,24
196955,64
196957,82
196982,73
197242,37
197243,60
197244,117
197245,72
197246,111
197377,40
197384,161
197386,42
197393,43
197406,111
197408,109
197410,95
197418,24
197419,124
197421,42
197434,50
197440,57
197454,48
197457,147
197460,68
197468,51
197490,24
197496,39
197504,46
197469,39
197486,38
197497,30
197510,49
197511,28
197517,49
197523,9
197524,35
197530,31
197533,44
197537,25
197538,51
197547,10
197550,27
197557,101
197558,46
197559,50
197566,40
197572,27
197573,43
197574,40
197575,30
197576,61
197577,49
197584,22
197588,94
197594,67
197595,22
197596,33
197597,67
197598,40
197601,178
197606,26
197607,28
197608,53
197609,49
197612,24
197613,44
197614,57
197618,41
197619,90
197623,53
197632,35
197644,103
197650,163
197654,14
197660,71
197664,20
197668,37
197672,9
197673,64
197677,42
197678,9
197679,29
197680,67
197681,60
197682,9
197683,46
197687,45
197689,78
197690,70
197691,103
197692,101
197693,87
197694,20
197695,21
197696,30
197697,27
197698,11
197701,55
197705,57
197706,24
197707,30
197708,40
197709,39
197710,12
197714,56
197719,34
197724,70
197726,97
197730,123
197738,81
197739,41
197740,34
197741,56
197744,82
197760,27
197761,11
197763,18
197766,96
197772,25
197773,15
197776,37
197777,51
197779,43
197782,40
197784,91
197790,17
197791,98
197792,38
197793,26
197794,30
197798,132
197800,38
197803,37
197810,33
197811,29
197812,54
197813,41
197814,29
197815,43
197817,161
197820,25
197822,54
197825,65
197832,27
197837,76
197839,38
197842,36
197848,10
197850,69
197855,5
197860,60
197867,9
197870,3
197872,29
197884,26
197885,14
197889,73
197892,45
197913,18
197917,53
197920,72
197928,34
197931,106
197935,57
197942,49
197944,60
197947,130
197949,40
197954,57
197960,25
197963,48
197968,34
197970,47
197983,60
197993,61
197875,19
197894,51
197897,35
197957,72
197974,24
197976,24
197998,19
198007,10
198010,51
198020,22
198022,27
198031,51
198039,72
198041,33
198064,40
198087,39
198089,23
198102,14
198104,17
198116,96
198118,25
198133,68
198135,59
198137,34
198139,18
198141,45
198143,33
198151,9
198153,43
198158,17
198160,27
198162,44
198169,24
198187,32
198209,40
198782,89
199252,55
199253,32
199258,57
199260,24
199263,75
199266,60
199269,33
199271,30
199276,25
199280,35
199283,96
199287,8
199289,23
199295,51
199298,76
199302,21
199306,22
199309,33
199310,38
199313,30
199316,60
199320,80
199324,16
199327,21
199329,38
199334,35
199339,39
199377,17
199437,62
199438,90
199455,101
199546,114
199614,51
199909,18
199911,24
199912,35
199914,26
199915,48
199916,44
199917,75
199918,30
199919,43
199920,68
199921,65
199922,20
199923,51
199924,14
199925,29
199926,80
199927,92
199928,67
199929,28
199930,35
199931,45
199932,71
199933,55
199934,33
199935,53
199936,52
199937,30
199938,35
199939,57
199940,51
199941,31
199942,41
199943,33
199944,39
199945,42
199946,47
199947,47
199948,38
199949,22
199950,26
199951,94
199952,33
199953,59
199954,33
199955,56
199956,15
199957,39
199958,56
199959,30
199960,38
199961,27
199962,30
199963,37
199964,33
199965,43
199966,67
199967,72
199968,38
200077,96
200081,28
200082,35
200083,29
200087,58
200088,52
200089,39
200090,30
200095,32
200096,35
200097,47
200098,40
200099,54
200105,34
200106,86
200107,62
200108,60
200109,3
200114,81
200115,34
200164,65
200166,81
200172,34
200187,101
200193,76
200197,46
200219,52
200226,57
200239,68
200247,43
200408,310
200409,580
200410,222
200411,186
200412,270
200413,278
200414,297
200416,297
200418,254
200420,206
200422,218
200424,160
201147,74
201151,105
201153,12
201348,120
201349,104
201350,71
201357,35
201358,39
201463,74
201518,103
201533,35
201543,248
201555,30
201558,52
201571,48
201574,92
201591,136
201606,62
201620,63
201633,23
201646,53
201660,30
201663,32
201677,89
201680,53
201693,121
201707,100
201710,31
201725,32
201728,63
201742,115
201770,27
201773,36
201783,52
201786,33
201919,31
201928,33
201930,91
201980,25
201981,14
201985,19
203179,69
203212,31
203228,19
203251,18
203269,14
203270,10
203589,35
203651,28
203724,49
203769,6
203793,66
203821,66
203843,24
203844,16
203916,65
203945,63
203946,100
203949,95
203950,87
203951,70
203957,29
203958,44
203959,39
204486,76
204537,25
204539,29
204588,46
204647,42
204648,46
204649,28
204650,22
204716,37
204729,31
204731,41
204842,46
204844,44
204903,72
204905,49
204975,15
205044,32
205046,34
205395,34
205396,24
205616,48
205621,20
205622,18
205623,22
205624,68
205625,32
205626,14
205633,26
205634,20
205636,25
205780,45
206291,25
206317,69
206318,26
206320,43
206321,28
206322,18
206324,34
206325,49
206326,40
206994,25
207400,183
207433,61
207434,53
207466,8
207497,13
207498,19
207499,22
207500,33
207545,60
207639,85
207640,89
207638,94
207702,49
207703,18
207704,98
209082,12
209092,12
209142,15
209143,26
209163,24
209169,28
209170,29
209818,5
209968,34
209969,90
210304,91
210342,42
210733,24
210734,72
210751,38
210752,38
210753,58
210754,20
211000,26
211002,17
211803,34
211832,22
211833,79
212093,41
212168,40
212169,39
212172,74
212173,62
212174,50
212178,112
212592,21
212593,39
212594,22
212595,66
212596,46
212607,24
212609,29
213165,97
213206,84
213207,123
214411,5
214447,7
214449,6
214451,33
214491,15
214492,29
214493,29
214494,38
214495,25
214941,20
215088,118
215089,76
215090,40
215091,31
215133,9
215382,24
215715,13
215717,31
215804,20
215899,75
215989,23
217538,53
217809,13
217851,94
217853,26
217876,22
217878,48
217989,160
218013,44
218062,15
218063,4
218107,92
218109,75
218136,81
218137,34
218139,87
218172,150
218173,91
218450,33
218478,43
218494,15
218495,19
218496,9
218513,29
218798,23
218857,102
218890,67
218891,129
218892,48
218921,22
218922,73
218923,31
218953,33
218954,20
218955,102
219079,86
219147,144
219247,41
219294,68
219296,130
219298,43
219394,77
219396,61
219420,78
219445,61
219447,129
219471,74
219601,89
219679,170
219681,22
219785,126
219787,82
219954,117
220014,33
220068,57
220070,107
220233,8
220235,26
220236,52
220237,42
220266,70
220306,22
220348,40
220349,21
220398,39
220425,14
220426,26
220427,30
220428,19
220436,20
220438,50
220461,39
220462,43
220463,42
220495,28
220496,62
220497,24
220498,52
220528,10
220529,45
220530,42
220531,48
220564,67
220565,57
220566,49
220567,59
220568,73
220569,42
220603,25
220604,67
220605,55
220606,40
220607,354
220628,118
220629,115
220630,78
220631,43
220632,86
220661,29
220662,215
id,deep
id,deep
220664,98
220694,110
220695,64
220696,28
220697,113
220723,30
220724,47
220725,55
220757,82
220758,41
220759,62
220760,71
220761,47
220792,114
220793,46
220794,38
220795,172
220819,85
220820,74
220821,53
220822,62
220843,42
220844,132
220845,91
220846,27
220847,60
220848,85
220873,53
220874,68
220875,55
220876,43
220877,61
220878,26
220908,101
220909,46
220910,41
220911,31
220912,71
220916,69
220940,33
220941,68
220942,59
220967,41
220968,39
220989,43
220991,18
220992,55
220993,37
220995,113
221032,55
221033,63
221034,47
221035,123
221036,26
221043,11
221055,49
221056,13
221057,39
221058,65
221059,70
221080,37
221081,52
221082,52
221098,26
221099,29
221114,45
221115,38
221129,22
221130,35
221131,61
221155,46
221156,46
221184,22
221185,32
221186,59
221187,27
221214,35
221406,29
221407,52
221408,84
221409,33
221410,71
221468,89
221525,31
221526,48
221527,127
221528,41
221597,50
221598,34
221599,58
221600,50
221652,50
221653,71
221654,40
221656,67
221706,75
221707,162
221708,63
221709,107
221710,42
221711,45
221761,23
221807,70
221759,101
221760,40
221762,140
221808,24
221809,42
221810,56
221811,42
221812,102
221865,41
221866,58
221867,84
221868,117
221869,109
221870,57
221904,93
221905,31
221944,58
221945,148
221946,34
221947,23
221948,20
221949,76
221950,33
221951,36
221981,61
221982,143
221984,54
221985,48
221986,41
221987,22
222021,74
222022,85
222023,37
222024,20
222026,35
222055,42
222056,27
222057,55
222059,136
222060,33
222083,42
222084,38
222085,96
222086,24
222087,21
222113,75
222114,15
222115,36
222117,56
222118,44
222150,103
222151,23
222152,98
222153,78
222154,22
222155,30
222183,57
222184,29
222185,31
222186,77
222187,22
222188,14
222208,2
222225,23
222226,52
222227,77
222228,83
222229,25
222253,26
222263,61
222264,64
222265,105
222266,31
222267,61
222268,47
222301,91
222302,29
222303,135
222304,26
222331,21
222332,74
222333,46
222334,36
222335,93
222355,39
222356,80
222357,32
222358,42
222359,52
222360,18
222371,17
222388,38
222389,18
222390,39
222392,29
222407,23
222428,29
222472,30
222473,23
222474,59
222475,31
222476,53
222477,16
222478,100
222520,39
222521,225
222522,59
222523,84
222579,26
222580,42
222581,20
222582,15
222583,22
222584,18
222647,49
222648,82
222649,17
222650,22
222651,41
222696,29
222697,52
222698,61
222699,14
222700,56
222746,49
222747,44
222748,80
222749,56
222750,128
222801,41
222802,50
222803,69
222804,66
222867,85
222868,63
222869,39
222870,85
222871,76
222926,27
222927,64
222928,46
222929,64
222968,70
222969,77
222970,53
222971,36
222972,50
223008,84
223009,57
223010,17
223011,22
223012,33
223037,36
223038,40
223072,50
223073,120
223074,39
223075,55
223076,42
223109,31
223110,66
223111,109
223112,84
223113,17
223141,49
223142,36
223143,19
223144,21
223145,10
223146,51
223147,18
223163,362
223180,20
223181,104
223182,48
223183,22
223184,45
223204,21
223205,50
223206,72
223207,58
223208,45
223232,50
223233,56
223254,67
223255,46
223256,31
223257,64
223258,30
223286,5
223295,41
223296,51
223297,82
223298,61
223299,48
223300,35
223301,43
223338,28
223339,28
223340,77
223341,101
223342,25
223343,53
223375,83
223376,52
223377,70
223378,48
223414,79
223415,38
223416,126
223417,31
223418,39
223419,134
223453,22
223454,41
223455,12
223456,33
223457,40
223458,45
223491,37
223492,130
223493,31
223494,27
223495,67
223522,71
223523,20
223524,41
223525,26
223561,49
223562,84
223563,41
223564,69
223565,90
223566,23
223586,42
223587,64
223588,22
223589,27
223590,32
223591,52
223618,48
223619,100
223620,42
223621,36
223646,36
223647,62
223648,35
223649,39
223680,54
223681,112
223683,53
223684,49
223685,96
223711,28
223712,80
223713,61
223714,139
223730,98
223731,11
223746,41
223748,77
223749,48
223750,32
223751,68
223870,30
223871,17
223872,38
223873,41
223874,34
223912,38
223913,31
223914,14
223915,30
223916,44
223968,19
224059,27
224060,24
224097,15
224467,55
224491,72
224514,84
224561,50
224562,30
224563,20
224578,83
224579,34
224580,36
224581,105
224596,12
224597,28
224640,40
224641,84
224657,33
224658,9
224672,13
224673,43
224674,39
224701,25
224793,64
224911,5
224913,28
224924,2
224961,15
224964,14
225607,85
225771,29
225774,55
225819,69
225824,26
225873,41
225877,21
225879,18
225916,10
225978,60
225980,10
226019,23
226021,10
226023,29
226060,18
226099,28
226129,16
226131,25
226161,64
226163,29
226194,26
226313,36
226349,14
226351,13
226353,17
226385,56
226387,34
226967,20
227474,70
227582,40
227692,36
227693,53
228695,22
228733,20
229375,122
229376,57
228647,22
228731,14
228732,17
228734,6
229603,10
230323,14
230340,26
230341,28
230353,36
230354,17
230356,22
230462,15
230603,121
230604,41
230639,20
230640,26
230641,37
230676,86
230677,76
231129,60
231131,29
231152,96
231172,41
231517,13
231574,116
231576,65
231628,78
231632,81
231680,71
231682,29
231812,152
232697,74
232698,106
233957,77
234876,102
234960,26
234961,22
235302,116
235305,38
235701,None
235702,78
235704,47
236041,50
236059,46
236062,26
236064,58
236084,34
236207,44
236236,35
236239,21
236823,60
237182,19
237301,78
237541,60
237543,28
237575,31
237576,36
237645,29
237679,15
237680,21
237717,42
237718,39
237719,50
238587,139
238588,63
238896,12
240076,3
240123,28
240124,None
240125,None
240126,15
240127,15
240182,44
240642,15
240645,95
240646,66
240647,56
240648,4
240690,54
240691,77
240933,40
240935,56
240936,78
240969,115
240970,108
241800,21
242004,89
242006,118
242028,38
242029,97
242030,13
242031,38
242045,76
242184,48
242214,52
242274,14
242432,75
242688,97
243105,38
243147,35
243149,17
243190,36
243192,17
243194,18
243305,18
243356,45
243392,31
243405,22
243429,49
243528,66
243558,27
243560,15
243562,28
243682,89
243909,98
243911,64
243986,49
243987,42
243988,28
243989,58
244069,36
244070,155
244071,56
244072,57
244428,30
244430,60
244455,75
244457,89
244760,66
244761,45
244798,100
244799,70
244800,24
245272,28
245274,20
245456,158
246100,17
246122,None
246123,41
246124,13
246125,53
247130,25
247176,44
247177,24
247255,20
